"Bus Table (SPI (with CS): 8 Bit, MSB, Clk = D0, MOSI = D1, MISO = D2, CS = D3)"
"gg"
Frame,Mark,Start Time in s,Source,Length,Data,State
2612,,-12.64999200e-3,MOSI,2,0x0200,OK
2613,,-12.64999200e-3,MISO,2,0xFFFF,OK
2614,,-12.63040800e-3,MOSI,2,0x9400,OK
2615,,-12.63040800e-3,MISO,2,0xFFFF,OK
2616,,-12.61101600e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
2617,,-12.61101600e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
2618,,-12.31245600e-3,MOSI,2,0x9800,OK
2619,,-12.31245600e-3,MISO,2,0xF800,OK
2620,,-12.29287200e-3,MOSI,2,0x0200,OK
2621,,-12.29287200e-3,MISO,2,0x01FF,OK
2622,,-12.27348000e-3,MOSI,2,0x087F,OK
2623,,-12.27348000e-3,MISO,2,0xFFFF,OK
2624,,-12.25389600e-3,MOSI,2,0x1480,OK
2625,,-12.25389600e-3,MISO,2,0x0F80,OK
2626,,-12.23450400e-3,MOSI,2,0x1A07,OK
2627,,-12.23450400e-3,MISO,2,0x07FF,OK
2628,,-12.21492000e-3,MOSI,2,0x1226,OK
2629,,-12.21492000e-3,MISO,2,0xFFFE,OK
2630,,-12.19552800e-3,MOSI,2,0x020C,OK
2631,,-12.19552800e-3,MISO,2,0x01FF,OK
2632,,-12.17594400e-3,MOSI,2,0x1A87,OK
2633,,-12.17594400e-3,MISO,2,0xFFFF,OK
2634,,-12.15636000e-3,MOSI,2,0x8800,OK
2635,,-12.15636000e-3,MISO,2,0xFFFF,OK
2636,,-12.13696800e-3,MOSI,2,0x0200,OK
2637,,-12.13696800e-3,MISO,2,0xFFFF,OK
2638,,-12.11738400e-3,MOSI,2,0x9400,OK
2639,,-12.11738400e-3,MISO,2,0xFFFF,OK
2640,,-12.09799200e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
2641,,-12.09799200e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
2642,,-11.79943200e-3,MOSI,2,0x9800,OK
2643,,-11.79943200e-3,MISO,2,0xF800,OK
2644,,-11.78004000e-3,MOSI,2,0x0200,OK
2645,,-11.78004000e-3,MISO,2,0x01FF,OK
2646,,-11.76045600e-3,MOSI,2,0x087F,OK
2647,,-11.76045600e-3,MISO,2,0xFFFF,OK
2648,,-11.74087200e-3,MOSI,2,0x1480,OK
2649,,-11.74087200e-3,MISO,2,0x0F80,OK
2650,,-11.72148000e-3,MOSI,2,0x1A07,OK
2651,,-11.72148000e-3,MISO,2,0x07FF,OK
2652,,-11.70189600e-3,MOSI,2,0x1226,OK
2653,,-11.70189600e-3,MISO,2,0xFFFE,OK
2654,,-11.68250400e-3,MOSI,2,0x020C,OK
2655,,-11.68250400e-3,MISO,2,0x01FF,OK
2656,,-11.66292000e-3,MOSI,2,0x1A87,OK
2657,,-11.66292000e-3,MISO,2,0xFFFF,OK
2658,,-11.64352800e-3,MOSI,2,0x8800,OK
2659,,-11.64352800e-3,MISO,2,0xFFFF,OK
2660,,-11.62394400e-3,MOSI,2,0x0200,OK
2661,,-11.62394400e-3,MISO,2,0xFFFF,OK
2662,,-11.60436000e-3,MOSI,2,0x9400,OK
2663,,-11.60436000e-3,MISO,2,0xFFFF,OK
2664,,-11.58496800e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
2665,,-11.58496800e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
2666,,-11.28640800e-3,MOSI,2,0x9800,OK
2667,,-11.28640800e-3,MISO,2,0xF800,OK
2668,,-11.26701600e-3,MOSI,2,0x0200,OK
2669,,-11.26701600e-3,MISO,2,0x01FF,OK
2670,,-11.24743200e-3,MOSI,2,0x087F,OK
2671,,-11.24743200e-3,MISO,2,0xFFFF,OK
2672,,-11.22804000e-3,MOSI,2,0x1480,OK
2673,,-11.22804000e-3,MISO,2,0x0F80,OK
2674,,-11.20845600e-3,MOSI,2,0x1A07,OK
2675,,-11.20845600e-3,MISO,2,0x07FF,OK
2676,,-11.18887200e-3,MOSI,2,0x1226,OK
2677,,-11.18887200e-3,MISO,2,0xFFFE,OK
2678,,-11.16948000e-3,MOSI,2,0x020C,OK
2679,,-11.16948000e-3,MISO,2,0x01FF,OK
2680,,-11.14989600e-3,MOSI,2,0x1A87,OK
2681,,-11.14989600e-3,MISO,2,0xFFFF,OK
2682,,-11.13050400e-3,MOSI,2,0x8800,OK
2683,,-11.13050400e-3,MISO,2,0xFFFF,OK
2684,,-11.11092000e-3,MOSI,2,0x0200,OK
2685,,-11.11092000e-3,MISO,2,0xFFFF,OK
2686,,-11.09152800e-3,MOSI,2,0x9400,OK
2687,,-11.09152800e-3,MISO,2,0xFFFF,OK
2688,,-11.07194400e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
2689,,-11.07194400e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
2690,,-10.77338400e-3,MOSI,2,0x9800,OK
2691,,-10.77338400e-3,MISO,2,0xF800,OK
2692,,-10.75399200e-3,MOSI,2,0x0200,OK
2693,,-10.75399200e-3,MISO,2,0x01FF,OK
2694,,-10.73440800e-3,MOSI,2,0x087F,OK
2695,,-10.73440800e-3,MISO,2,0xFFFF,OK
2696,,-10.71501600e-3,MOSI,2,0x1480,OK
2697,,-10.71501600e-3,MISO,2,0x0F80,OK
2698,,-10.69543200e-3,MOSI,2,0x1A07,OK
2699,,-10.69543200e-3,MISO,2,0x07FF,OK
2700,,-10.67604000e-3,MOSI,2,0x1226,OK
2701,,-10.67604000e-3,MISO,2,0xFFFE,OK
2702,,-10.65645600e-3,MOSI,2,0x020C,OK
2703,,-10.65645600e-3,MISO,2,0x01FF,OK
2704,,-10.63687200e-3,MOSI,2,0x1A87,OK
2705,,-10.63687200e-3,MISO,2,0xFFFF,OK
2706,,-10.61748000e-3,MOSI,2,0x8800,OK
2707,,-10.61748000e-3,MISO,2,0xFFFF,OK
2708,,-10.59789600e-3,MOSI,2,0x0200,OK
2709,,-10.59789600e-3,MISO,2,0xFFFF,OK
2710,,-10.57850400e-3,MOSI,2,0x9400,OK
2711,,-10.57850400e-3,MISO,2,0xFFFF,OK
2712,,-10.55892000e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
2713,,-10.55892000e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
2714,,-10.26036000e-3,MOSI,2,0x9800,OK
2715,,-10.26036000e-3,MISO,2,0xF800,OK
2716,,-10.24096800e-3,MOSI,2,0x0200,OK
2717,,-10.24096800e-3,MISO,2,0x01FF,OK
2718,,-10.22138400e-3,MOSI,2,0x087F,OK
2719,,-10.22138400e-3,MISO,2,0xFFFF,OK
2720,,-10.20199200e-3,MOSI,2,0x1480,OK
2721,,-10.20199200e-3,MISO,2,0x0F80,OK
2722,,-10.18240800e-3,MOSI,2,0x1A07,OK
2723,,-10.18240800e-3,MISO,2,0x07FF,OK
2724,,-10.16301600e-3,MOSI,2,0x1226,OK
2725,,-10.16301600e-3,MISO,2,0xFFFE,OK
2726,,-10.14343200e-3,MOSI,2,0x020C,OK
2727,,-10.14343200e-3,MISO,2,0x01FF,OK
2728,,-10.12404000e-3,MOSI,2,0x1A87,OK
2729,,-10.12404000e-3,MISO,2,0xFFFF,OK
2730,,-10.10445600e-3,MOSI,2,0x8800,OK
2731,,-10.10445600e-3,MISO,2,0xFFFF,OK
2732,,-10.08487200e-3,MOSI,2,0x0200,OK
2733,,-10.08487200e-3,MISO,2,0xFFFF,OK
2734,,-10.06548000e-3,MOSI,2,0x9400,OK
2735,,-10.06548000e-3,MISO,2,0xFFFF,OK
2736,,-10.04589600e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
2737,,-10.04589600e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
2738,,-9.74752800e-3,MOSI,2,0x9800,OK
2739,,-9.74752800e-3,MISO,2,0xF800,OK
2740,,-9.72794400e-3,MOSI,2,0x0200,OK
2741,,-9.72794400e-3,MISO,2,0x01FF,OK
2742,,-9.70836000e-3,MOSI,2,0x087F,OK
2743,,-9.70836000e-3,MISO,2,0xFFFF,OK
2744,,-9.68896800e-3,MOSI,2,0x1480,OK
2745,,-9.68896800e-3,MISO,2,0x0F80,OK
2746,,-9.66938400e-3,MOSI,2,0x1A07,OK
2747,,-9.66938400e-3,MISO,2,0x07FF,OK
2748,,-9.64999200e-3,MOSI,2,0x1226,OK
2749,,-9.64999200e-3,MISO,2,0xFFFE,OK
2750,,-9.63040800e-3,MOSI,2,0x020C,OK
2751,,-9.63040800e-3,MISO,2,0x01FF,OK
2752,,-9.61101600e-3,MOSI,2,0x1A87,OK
2753,,-9.61101600e-3,MISO,2,0xFFFF,OK
2754,,-9.59143200e-3,MOSI,2,0x8800,OK
2755,,-9.59143200e-3,MISO,2,0xFFFF,OK
2756,,-9.57204000e-3,MOSI,2,0x0200,OK
2757,,-9.57204000e-3,MISO,2,0xFFFF,OK
2758,,-9.55245600e-3,MOSI,2,0x9400,OK
2759,,-9.55245600e-3,MISO,2,0xFFFF,OK
2760,,-9.53287200e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
2761,,-9.53287200e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
2762,,-9.23450400e-3,MOSI,2,0x9800,OK
2763,,-9.23450400e-3,MISO,2,0xF800,OK
2764,,-9.21492000e-3,MOSI,2,0x0200,OK
2765,,-9.21492000e-3,MISO,2,0x01FF,OK
2766,,-9.19552800e-3,MOSI,2,0x087F,OK
2767,,-9.19552800e-3,MISO,2,0xFFFF,OK
2768,,-9.17594400e-3,MOSI,2,0x1480,OK
2769,,-9.17594400e-3,MISO,2,0x0F80,OK
2770,,-9.15636000e-3,MOSI,2,0x1A07,OK
2771,,-9.15636000e-3,MISO,2,0x07FF,OK
2772,,-9.13696800e-3,MOSI,2,0x1226,OK
2773,,-9.13696800e-3,MISO,2,0xFFFE,OK
2774,,-9.11738400e-3,MOSI,2,0x020C,OK
2775,,-9.11738400e-3,MISO,2,0x01FF,OK
2776,,-9.09799200e-3,MOSI,2,0x1A87,OK
2777,,-9.09799200e-3,MISO,2,0xFFFF,OK
2778,,-9.07840800e-3,MOSI,2,0x8800,OK
2779,,-9.07840800e-3,MISO,2,0xFFFF,OK
2780,,-9.05901600e-3,MOSI,2,0x0200,OK
2781,,-9.05901600e-3,MISO,2,0xFFFF,OK
2782,,-9.03943200e-3,MOSI,2,0x9400,OK
2783,,-9.03943200e-3,MISO,2,0xFFFF,OK
2784,,-9.02004000e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
2785,,-9.02004000e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
2786,,-8.72148000e-3,MOSI,2,0x9800,OK
2787,,-8.72148000e-3,MISO,2,0xF800,OK
2788,,-8.70189600e-3,MOSI,2,0x0200,OK
2789,,-8.70189600e-3,MISO,2,0x01FF,OK
2790,,-8.68250400e-3,MOSI,2,0x087F,OK
2791,,-8.68250400e-3,MISO,2,0xFFFF,OK
2792,,-8.66292000e-3,MOSI,2,0x1480,OK
2793,,-8.66292000e-3,MISO,2,0x0F80,OK
2794,,-8.64352800e-3,MOSI,2,0x1A07,OK
2795,,-8.64352800e-3,MISO,2,0x07FF,OK
2796,,-8.62394400e-3,MOSI,2,0x1226,OK
2797,,-8.62394400e-3,MISO,2,0xFFFE,OK
2798,,-8.60436000e-3,MOSI,2,0x020C,OK
2799,,-8.60436000e-3,MISO,2,0x01FF,OK
2800,,-8.58496800e-3,MOSI,2,0x1A87,OK
2801,,-8.58496800e-3,MISO,2,0xFFFF,OK
2802,,-8.56538400e-3,MOSI,2,0x8800,OK
2803,,-8.56538400e-3,MISO,2,0xFFFF,OK
2804,,-8.54599200e-3,MOSI,2,0x0200,OK
2805,,-8.54599200e-3,MISO,2,0xFFFF,OK
2806,,-8.52640800e-3,MOSI,2,0x9400,OK
2807,,-8.52640800e-3,MISO,2,0xFFFF,OK
2808,,-8.50701600e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
2809,,-8.50701600e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
2810,,-8.20845600e-3,MOSI,2,0x9800,OK
2811,,-8.20845600e-3,MISO,2,0xF800,OK
2812,,-8.18887200e-3,MOSI,2,0x0200,OK
2813,,-8.18887200e-3,MISO,2,0x01FF,OK
2814,,-8.16948000e-3,MOSI,2,0x087F,OK
2815,,-8.16948000e-3,MISO,2,0xFFFF,OK
2816,,-8.14989600e-3,MOSI,2,0x1480,OK
2817,,-8.14989600e-3,MISO,2,0x0F80,OK
2818,,-8.13050400e-3,MOSI,2,0x1A07,OK
2819,,-8.13050400e-3,MISO,2,0x07FF,OK
2820,,-8.11092000e-3,MOSI,2,0x1226,OK
2821,,-8.11092000e-3,MISO,2,0xFFFE,OK
2822,,-8.09152800e-3,MOSI,2,0x020C,OK
2823,,-8.09152800e-3,MISO,2,0x01FF,OK
2824,,-8.07194400e-3,MOSI,2,0x1A87,OK
2825,,-8.07194400e-3,MISO,2,0xFFFF,OK
2826,,-8.05236000e-3,MOSI,2,0x8800,OK
2827,,-8.05236000e-3,MISO,2,0xFFFF,OK
2828,,-8.03296800e-3,MOSI,2,0x0200,OK
2829,,-8.03296800e-3,MISO,2,0xFFFF,OK
2830,,-8.01338400e-3,MOSI,2,0x9400,OK
2831,,-8.01338400e-3,MISO,2,0xFFFF,OK
2832,,-7.99399200e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
2833,,-7.99399200e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
2834,,-7.69543200e-3,MOSI,2,0x9800,OK
2835,,-7.69543200e-3,MISO,2,0xF800,OK
2836,,-7.67604000e-3,MOSI,2,0x0200,OK
2837,,-7.67604000e-3,MISO,2,0x01FF,OK
2838,,-7.65645600e-3,MOSI,2,0x087F,OK
2839,,-7.65645600e-3,MISO,2,0xFFFF,OK
2840,,-7.63687200e-3,MOSI,2,0x1480,OK
2841,,-7.63687200e-3,MISO,2,0x0F80,OK
2842,,-7.61748000e-3,MOSI,2,0x1A07,OK
2843,,-7.61748000e-3,MISO,2,0x07FF,OK
2844,,-7.59789600e-3,MOSI,2,0x1226,OK
2845,,-7.59789600e-3,MISO,2,0xFFFE,OK
2846,,-7.57850400e-3,MOSI,2,0x020C,OK
2847,,-7.57850400e-3,MISO,2,0x01FF,OK
2848,,-7.55892000e-3,MOSI,2,0x1A87,OK
2849,,-7.55892000e-3,MISO,2,0xFFFF,OK
2850,,-7.53952800e-3,MOSI,2,0x8800,OK
2851,,-7.53952800e-3,MISO,2,0xFFFF,OK
2852,,-7.51994400e-3,MOSI,2,0x0200,OK
2853,,-7.51994400e-3,MISO,2,0xFFFF,OK
2854,,-7.50036000e-3,MOSI,2,0x9400,OK
2855,,-7.50036000e-3,MISO,2,0xFFFF,OK
2856,,-7.48096800e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
2857,,-7.48096800e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
2858,,-7.18240800e-3,MOSI,2,0x9800,OK
2859,,-7.18240800e-3,MISO,2,0xF800,OK
2860,,-7.16301600e-3,MOSI,2,0x0200,OK
2861,,-7.16301600e-3,MISO,2,0x01FF,OK
2862,,-7.14343200e-3,MOSI,2,0x087F,OK
2863,,-7.14343200e-3,MISO,2,0xFFFF,OK
2864,,-7.12404000e-3,MOSI,2,0x1480,OK
2865,,-7.12404000e-3,MISO,2,0x0F80,OK
2866,,-7.10445600e-3,MOSI,2,0x1A07,OK
2867,,-7.10445600e-3,MISO,2,0x07FF,OK
2868,,-7.08487200e-3,MOSI,2,0x1226,OK
2869,,-7.08487200e-3,MISO,2,0xFFFE,OK
2870,,-7.06548000e-3,MOSI,2,0x020C,OK
2871,,-7.06548000e-3,MISO,2,0x01FF,OK
2872,,-7.04589600e-3,MOSI,2,0x1A87,OK
2873,,-7.04589600e-3,MISO,2,0xFFFF,OK
2874,,-7.02650400e-3,MOSI,2,0x8800,OK
2875,,-7.02650400e-3,MISO,2,0xFFFF,OK
2876,,-7.00692000e-3,MOSI,2,0x0200,OK
2877,,-7.00692000e-3,MISO,2,0xFFFF,OK
2878,,-6.98752800e-3,MOSI,2,0x9400,OK
2879,,-6.98752800e-3,MISO,2,0xFFFF,OK
2880,,-6.96794400e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
2881,,-6.96794400e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
2882,,-6.66938400e-3,MOSI,2,0x9800,OK
2883,,-6.66938400e-3,MISO,2,0xF800,OK
2884,,-6.64999200e-3,MOSI,2,0x0200,OK
2885,,-6.64999200e-3,MISO,2,0x01FF,OK
2886,,-6.63040800e-3,MOSI,2,0x087F,OK
2887,,-6.63040800e-3,MISO,2,0xFFFF,OK
2888,,-6.61101600e-3,MOSI,2,0x1480,OK
2889,,-6.61101600e-3,MISO,2,0x0F80,OK
2890,,-6.59143200e-3,MOSI,2,0x1A07,OK
2891,,-6.59143200e-3,MISO,2,0x07FF,OK
2892,,-6.57204000e-3,MOSI,2,0x1226,OK
2893,,-6.57204000e-3,MISO,2,0xFFFE,OK
2894,,-6.55245600e-3,MOSI,2,0x020C,OK
2895,,-6.55245600e-3,MISO,2,0x01FF,OK
2896,,-6.53287200e-3,MOSI,2,0x1A87,OK
2897,,-6.53287200e-3,MISO,2,0xFFFF,OK
2898,,-6.51348000e-3,MOSI,2,0x8800,OK
2899,,-6.51348000e-3,MISO,2,0xFFFF,OK
2900,,-6.49389600e-3,MOSI,2,0x0200,OK
2901,,-6.49389600e-3,MISO,2,0xFFFF,OK
2902,,-6.47450400e-3,MOSI,2,0x9400,OK
2903,,-6.47450400e-3,MISO,2,0xFFFF,OK
2904,,-6.45492000e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
2905,,-6.45492000e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
2906,,-6.15636000e-3,MOSI,2,0x9800,OK
2907,,-6.15636000e-3,MISO,2,0xF800,OK
2908,,-6.13696800e-3,MOSI,2,0x0200,OK
2909,,-6.13696800e-3,MISO,2,0x01FF,OK
2910,,-6.11738400e-3,MOSI,2,0x087F,OK
2911,,-6.11738400e-3,MISO,2,0xFFFF,OK
2912,,-6.09799200e-3,MOSI,2,0x1480,OK
2913,,-6.09799200e-3,MISO,2,0x0F80,OK
2914,,-6.07840800e-3,MOSI,2,0x1A07,OK
2915,,-6.07840800e-3,MISO,2,0x07FF,OK
2916,,-6.05901600e-3,MOSI,2,0x1226,OK
2917,,-6.05901600e-3,MISO,2,0xFFFE,OK
2918,,-6.03943200e-3,MOSI,2,0x020C,OK
2919,,-6.03943200e-3,MISO,2,0x01FF,OK
2920,,-6.02004000e-3,MOSI,2,0x1A87,OK
2921,,-6.02004000e-3,MISO,2,0xFFFF,OK
2922,,-6.00045600e-3,MOSI,2,0x8800,OK
2923,,-6.00045600e-3,MISO,2,0xFFFF,OK
2924,,-5.98087200e-3,MOSI,2,0x0200,OK
2925,,-5.98087200e-3,MISO,2,0xFFFF,OK
2926,,-5.96148000e-3,MOSI,2,0x9400,OK
2927,,-5.96148000e-3,MISO,2,0xFFFF,OK
2928,,-5.94189600e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
2929,,-5.94189600e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
2930,,-5.64352800e-3,MOSI,2,0x9800,OK
2931,,-5.64352800e-3,MISO,2,0xF800,OK
2932,,-5.62394400e-3,MOSI,2,0x0200,OK
2933,,-5.62394400e-3,MISO,2,0x01FF,OK
2934,,-5.60436000e-3,MOSI,2,0x087F,OK
2935,,-5.60436000e-3,MISO,2,0xFFFF,OK
2936,,-5.58496800e-3,MOSI,2,0x1480,OK
2937,,-5.58496800e-3,MISO,2,0x0F80,OK
2938,,-5.56538400e-3,MOSI,2,0x1A07,OK
2939,,-5.56538400e-3,MISO,2,0x07FF,OK
2940,,-5.54599200e-3,MOSI,2,0x1226,OK
2941,,-5.54599200e-3,MISO,2,0xFFFE,OK
2942,,-5.52640800e-3,MOSI,2,0x020C,OK
2943,,-5.52640800e-3,MISO,2,0x01FF,OK
2944,,-5.50701600e-3,MOSI,2,0x1A87,OK
2945,,-5.50701600e-3,MISO,2,0xFFFF,OK
2946,,-5.48743200e-3,MOSI,2,0x8800,OK
2947,,-5.48743200e-3,MISO,2,0xFFFF,OK
2948,,-5.46804000e-3,MOSI,2,0x0200,OK
2949,,-5.46804000e-3,MISO,2,0xFFFF,OK
2950,,-5.44845600e-3,MOSI,2,0x9400,OK
2951,,-5.44845600e-3,MISO,2,0xFFFF,OK
2952,,-5.42887200e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
2953,,-5.42887200e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
2954,,-5.13050400e-3,MOSI,2,0x9800,OK
2955,,-5.13050400e-3,MISO,2,0xF800,OK
2956,,-5.11092000e-3,MOSI,2,0x0200,OK
2957,,-5.11092000e-3,MISO,2,0x01FF,OK
2958,,-5.09152800e-3,MOSI,2,0x087F,OK
2959,,-5.09152800e-3,MISO,2,0xFFFF,OK
2960,,-5.07194400e-3,MOSI,2,0x1480,OK
2961,,-5.07194400e-3,MISO,2,0x0F80,OK
2962,,-5.05236000e-3,MOSI,2,0x1A07,OK
2963,,-5.05236000e-3,MISO,2,0x07FF,OK
2964,,-5.03296800e-3,MOSI,2,0x1226,OK
2965,,-5.03296800e-3,MISO,2,0xFFFE,OK
2966,,-5.01338400e-3,MOSI,2,0x020C,OK
2967,,-5.01338400e-3,MISO,2,0x01FF,OK
2968,,-4.99399200e-3,MOSI,2,0x1A87,OK
2969,,-4.99399200e-3,MISO,2,0xFFFF,OK
2970,,-4.97440800e-3,MOSI,2,0x8800,OK
2971,,-4.97440800e-3,MISO,2,0xFFFF,OK
2972,,-4.95501600e-3,MOSI,2,0x0200,OK
2973,,-4.95501600e-3,MISO,2,0xFFFF,OK
2974,,-4.93543200e-3,MOSI,2,0x9400,OK
2975,,-4.93543200e-3,MISO,2,0xFFFF,OK
2976,,-4.91604000e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
2977,,-4.91604000e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
2978,,-4.61748000e-3,MOSI,2,0x9800,OK
2979,,-4.61748000e-3,MISO,2,0xF800,OK
2980,,-4.59789600e-3,MOSI,2,0x0200,OK
2981,,-4.59789600e-3,MISO,2,0x01FF,OK
2982,,-4.57850400e-3,MOSI,2,0x087F,OK
2983,,-4.57850400e-3,MISO,2,0xFFFF,OK
2984,,-4.55892000e-3,MOSI,2,0x1480,OK
2985,,-4.55892000e-3,MISO,2,0x0F80,OK
2986,,-4.53952800e-3,MOSI,2,0x1A07,OK
2987,,-4.53952800e-3,MISO,2,0x07FF,OK
2988,,-4.51994400e-3,MOSI,2,0x1226,OK
2989,,-4.51994400e-3,MISO,2,0xFFFE,OK
2990,,-4.50036000e-3,MOSI,2,0x020C,OK
2991,,-4.50036000e-3,MISO,2,0x01FF,OK
2992,,-4.48096800e-3,MOSI,2,0x1A87,OK
2993,,-4.48096800e-3,MISO,2,0xFFFF,OK
2994,,-4.46138400e-3,MOSI,2,0x8800,OK
2995,,-4.46138400e-3,MISO,2,0xFFFF,OK
2996,,-4.44199200e-3,MOSI,2,0x0200,OK
2997,,-4.44199200e-3,MISO,2,0xFFFF,OK
2998,,-4.42240800e-3,MOSI,2,0x9400,OK
2999,,-4.42240800e-3,MISO,2,0xFFFF,OK
3000,,-4.40301600e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
3001,,-4.40301600e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
3002,,-4.10445600e-3,MOSI,2,0x9800,OK
3003,,-4.10445600e-3,MISO,2,0xF800,OK
3004,,-4.08487200e-3,MOSI,2,0x0200,OK
3005,,-4.08487200e-3,MISO,2,0x01FF,OK
3006,,-4.06548000e-3,MOSI,2,0x087F,OK
3007,,-4.06548000e-3,MISO,2,0xFFFF,OK
3008,,-4.04589600e-3,MOSI,2,0x1480,OK
3009,,-4.04589600e-3,MISO,2,0x0F80,OK
3010,,-4.02650400e-3,MOSI,2,0x1A07,OK
3011,,-4.02650400e-3,MISO,2,0x07FF,OK
3012,,-4.00692000e-3,MOSI,2,0x1226,OK
3013,,-4.00692000e-3,MISO,2,0xFFFE,OK
3014,,-3.98752800e-3,MOSI,2,0x020C,OK
3015,,-3.98752800e-3,MISO,2,0x01FF,OK
3016,,-3.96794400e-3,MOSI,2,0x1A87,OK
3017,,-3.96794400e-3,MISO,2,0xFFFF,OK
3018,,-3.94836000e-3,MOSI,2,0x8800,OK
3019,,-3.94836000e-3,MISO,2,0xFFFF,OK
3020,,-3.92896800e-3,MOSI,2,0x0200,OK
3021,,-3.92896800e-3,MISO,2,0xFFFF,OK
3022,,-3.90938400e-3,MOSI,2,0x9400,OK
3023,,-3.90938400e-3,MISO,2,0xFFFF,OK
3024,,-3.88999200e-3,MOSI,33,0x920000000000000000000000000000000000000000000000000000000000000000,OK
3025,,-3.88999200e-3,MISO,33,0x8FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,OK
3026,,-3.59143200e-3,MOSI,2,0x9800,OK
3027,,-3.59143200e-3,MISO,2,0xF800,OK
3028,,-3.57204000e-3,MOSI,2,0x0200,OK
3029,,-3.57204000e-3,MISO,2,0x01FF,OK
3030,,-3.55245600e-3,MOSI,2,0x087F,OK
3031,,-3.55245600e-3,MISO,2,0xFFFF,OK
3032,,-3.53287200e-3,MOSI,2,0x1480,OK
3033,,-3.53287200e-3,MISO,2,0x0F80,OK
3034,,-3.51348000e-3,MOSI,2,0x1A07,OK
3035,,-3.51348000e-3,MISO,2,0x07FF,OK
